feature_name,importance
2_framed_TDE.CAA,4
DPC_AS,4
1_framed_TDE.ATA,4
2_framed_TDE.ACA,4
1_framed_TDE.TGG,4
3_framed_ATC,4
1_framed_CCG,4
2_framed_TTA,4
2_framed_ACG,4
3_framed_TDE.GTT,4
3_framed_AAA,4
3_framed_TDE.GTG,4
DPC_VH,3
DPC_GS,3
CTDD_92,3
1_framed_TA.gap1,3
CTDD_144,3
CTDD_54,3
2_framed_TDE.GGG,3
DPC_VG,3
3_framed_TDE.GTA,3
DPC_LA,3
DPC_CG,3
CTDD_94,3
3_framed_TTC,3
CTDD_95,3
2_framed_GAT,3
1_framed_TDE.TCT,3
1_framed_GCA,3
2_framed_GAA,3
CTDC_23,3
1_framed_TDE.TTT,3
CTDD_75,3
DPC_MK,3
DPC_SG,3
DPC_GI,3
2_framed_CAG,3
2_framed_TDE.AAT,3
1_framed_CGT,3
DPC_GQ,3
1_framed_GGG,3
2_framed_TDE.CGC,3
2_framed_ATC,3
CTDT_35,3
3_framed_TDE.TCC,3
1_framed_CAA,3
3_framed_TDE.TCG,3
DPC_ER,3
1_framed_TDE.CCG,3
CTDT_23,3
DPC_PV,3
CTDD_117,3
CTDD_129,3
3_framed_TDE.CTT,3
3_framed_GCA,3
CTDD_10,3
AAC_M,3
CTDD_20,3
AAC_K,3
DPC_PC,3
2_framed_TTT,3
3_framed_TDE.TTG,3
CTDT_14,3
3_framed_TDE.TTC,3
1_framed_TDE.TCC,3
1_framed_TDE.AGG,3
CTDD_44,3
3_framed_TDE.AGC,3
DPC_IY,3
DPC_QF,3
CTDD_29,3
CTDC_37,3
2_framed_TCC,3
1_framed_TDE.GCA,3
CTDC_19,3
CTDD_37,3
2_framed_TDE.TCC,3
CTDD_106,3
CTDD_114,2
3_framed_TDE.GTC,2
DPC_PL,2
CTDD_99,2
1_framed_TDE.GAA,2
DPC_PQ,2
1_framed_TDE.GCT,2
1_framed_GCG,2
CTDD_93,2
CTDD_82,2
3_framed_TDE.TGG,2
CTDD_79,2
DPC_WA,2
3_framed_TDE.TGC,2
CTDC_6,2
AAC_F,2
3_framed_TDE.CTA,2
3_framed_TDE.CGC,2
DPC_YR,2
CTDD_15,2
3_framed_TDE.CAG,2
DPC_YI,2
DPC_GD,2
DPC_YA,2
DPC_WV,2
CTDD_25,2
3_framed_TDE.TGA,2
1_framed_AGG,2
2_framed_TDE.AGT,2
CTDC_22,2
DPC_VQ,2
DPC_VN,2
DPC_VL,2
DPC_VI,2
2_framed_TDE.GCG,2
CTDC_13,2
CTDD_58,2
DPC_TQ,2
CTDD_59,2
DPC_SV,2
DPC_ST,2
CTDD_67,2
2_framed_TDE.CCA,2
DPC_TS,2
DPC_CS,2
DPC_IS,2
2_framed_CA.gap1,2
1_framed_GGA,2
3_framed_GGA,2
DPC_MI,2
CTDD_158,2
3_framed_TTG,2
1_framed_TGC,2
DPC_IA,2
1_framed_TDE.ACC,2
1_framed_AAT,2
2_framed_AAA,2
CTDD_165,2
DPC_EK,2
DPC_FL,2
CTDD_142,2
DPC_ES,2
diff_ORFlength,2
DPC_LQ,2
CTDT_29,2
2_framed_GGA,2
1_framed_TDE.CCT,2
CTDD_131,2
CTDD_161,2
2_framed_GGG,2
DPC_DN,2
1_framed_TDE.CGG,2
3_framed_TCA,2
DPC_GG,2
CTDD_48,1
2_framed_TDE.TCT,1
3_framed_TCC,1
DPC_PG,1
DPC_LE,1
